,State,Year,Month,Indicator,Data_Value,Percent_Complete,Percent_Pending_Investigation,Predicted_Value
6577,DE,2020,April,Percent with drugs specified,98.9200863930886,100,0.092917613049763,
6578,DE,2020,April,Methadone (T40.3),35.0,100,0.092917613049763,36.0
6579,DE,2020,April,Psychostimulants with abuse potential (T43.6),29.0,100,0.092917613049763,30.0
6580,DE,2020,April,Number of Deaths,9686.0,100,0.092917613049763,
6581,DE,2020,April,Cocaine (T40.5),166.0,100,0.092917613049763,169.0
6582,DE,2020,August,Methadone (T40.3),36.0,100,0.048671274213959,37.0
6583,DE,2020,August,"Opioids (T40.0-T40.4,T40.6)",442.0,100,0.048671274213959,445.0
6584,DE,2020,August,Percent with drugs specified,99.5771670190275,100,0.048671274213959,
6585,DE,2020,August,Natural & semi-synthetic opioids (T40.2),47.0,100,0.048671274213959,48.0
6586,DE,2020,August,Heroin (T40.1),111.0,100,0.048671274213959,112.0
6587,DE,2020,August,"Synthetic opioids, excl. methadone (T40.4)",402.0,100,0.048671274213959,405.0
6588,DE,2020,August,Number of Deaths,10273.0,100,0.048671274213959,
6589,DE,2020,August,Number of Drug Overdose Deaths,473.0,100,0.048671274213959,475.0
6590,DE,2020,August,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",434.0,100,0.048671274213959,437.0
6591,DE,2020,August,Psychostimulants with abuse potential (T43.6),44.0,100,0.048671274213959,45.0
6592,DE,2020,August,Cocaine (T40.5),175.0,100,0.048671274213959,177.0
6593,DE,2020,August,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",79.0,100,0.048671274213959,80.0
6594,DE,2020,December,Percent with drugs specified,99.554565701559,100,0.009099181073703,
6595,DE,2020,December,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",82.0,100,0.009099181073703,82.0
6596,DE,2020,December,Methadone (T40.3),37.0,100,0.009099181073703,37.0
6597,DE,2020,December,Psychostimulants with abuse potential (T43.6),50.0,100,0.009099181073703,50.0
6598,DE,2020,December,Heroin (T40.1),92.0,100,0.009099181073703,92.0
6599,DE,2020,December,Cocaine (T40.5),147.0,100,0.009099181073703,147.0
6600,DE,2020,December,"Synthetic opioids, excl. methadone (T40.4)",367.0,100,0.009099181073703,367.0
6601,DE,2020,December,Natural & semi-synthetic opioids (T40.2),50.0,100,0.009099181073703,50.0
6602,DE,2020,December,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",404.0,100,0.009099181073703,404.0
6603,DE,2020,December,Number of Drug Overdose Deaths,449.0,100,0.009099181073703,449.0
6604,DE,2020,December,"Opioids (T40.0-T40.4,T40.6)",411.0,100,0.009099181073703,411.0
6605,DE,2020,December,Number of Deaths,10990.0,100,0.009099181073703,
6606,DE,2020,February,Cocaine (T40.5),159.0,100,0.09676378883991,161.0
6607,DE,2020,February,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",78.0,100,0.09676378883991,79.0
6608,DE,2020,February,Number of Drug Overdose Deaths,447.0,100,0.09676378883991,450.0
6609,DE,2020,February,Methadone (T40.3),30.0,100,0.09676378883991,31.0
6610,DE,2020,February,Natural & semi-synthetic opioids (T40.2),53.0,100,0.09676378883991,54.0
6611,DE,2020,February,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",397.0,100,0.09676378883991,401.0
6612,DE,2020,February,"Opioids (T40.0-T40.4,T40.6)",407.0,100,0.09676378883991,410.0
6613,DE,2020,February,Percent with drugs specified,98.2102908277405,100,0.09676378883991,
6614,DE,2020,February,"Synthetic opioids, excl. methadone (T40.4)",360.0,100,0.09676378883991,364.0
6615,DE,2020,February,Heroin (T40.1),112.0,100,0.09676378883991,113.0
6616,DE,2020,February,Number of Deaths,9301.0,100,0.09676378883991,
6617,DE,2020,February,Psychostimulants with abuse potential (T43.6),25.0,100,0.09676378883991,26.0
6618,DE,2020,January,Heroin (T40.1),105.0,100,0.097139773340529,106.0
6619,DE,2020,January,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",73.0,100,0.097139773340529,74.0
6620,DE,2020,January,Number of Drug Overdose Deaths,428.0,100,0.097139773340529,429.0
6621,DE,2020,January,Cocaine (T40.5),155.0,100,0.097139773340529,156.0
6622,DE,2020,January,Methadone (T40.3),27.0,100,0.097139773340529,28.0
6623,DE,2020,January,Percent with drugs specified,98.3644859813084,100,0.097139773340529,
6624,DE,2020,January,Number of Deaths,9265.0,100,0.097139773340529,
6625,DE,2020,January,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",376.0,100,0.097139773340529,378.0
6626,DE,2020,January,"Opioids (T40.0-T40.4,T40.6)",388.0,100,0.097139773340529,389.0
6627,DE,2020,January,Natural & semi-synthetic opioids (T40.2),50.0,100,0.097139773340529,51.0
6628,DE,2020,January,Psychostimulants with abuse potential (T43.6),25.0,100,0.097139773340529,26.0
6629,DE,2020,January,"Synthetic opioids, excl. methadone (T40.4)",343.0,100,0.097139773340529,345.0
6630,DE,2020,July,Heroin (T40.1),110.0,100,0.068533385549246,111.0
6631,DE,2020,July,Psychostimulants with abuse potential (T43.6),41.0,100,0.068533385549246,42.0
6632,DE,2020,July,Percent with drugs specified,99.3684210526316,100,0.068533385549246,
6633,DE,2020,July,Methadone (T40.3),34.0,100,0.068533385549246,35.0
6634,DE,2020,July,Number of Deaths,10214.0,100,0.068533385549246,
6635,DE,2020,July,Number of Drug Overdose Deaths,475.0,100,0.068533385549246,478.0
6636,DE,2020,July,Natural & semi-synthetic opioids (T40.2),51.0,100,0.068533385549246,52.0
6637,DE,2020,July,"Opioids (T40.0-T40.4,T40.6)",442.0,100,0.068533385549246,445.0
6638,DE,2020,July,"Synthetic opioids, excl. methadone (T40.4)",402.0,100,0.068533385549246,406.0
6639,DE,2020,July,Cocaine (T40.5),169.0,100,0.068533385549246,172.0
6640,DE,2020,July,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",434.0,100,0.068533385549246,438.0
6641,DE,2020,July,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",81.0,100,0.068533385549246,82.0
6642,DE,2020,June,Percent with drugs specified,99.1596638655462,100,0.088985564563971,
6643,DE,2020,June,Heroin (T40.1),114.0,100,0.088985564563971,116.0
6644,DE,2020,June,"Opioids (T40.0-T40.4,T40.6)",443.0,100,0.088985564563971,447.0
6645,DE,2020,June,Natural & semi-synthetic opioids (T40.2),54.0,100,0.088985564563971,55.0
6646,DE,2020,June,Methadone (T40.3),35.0,100,0.088985564563971,36.0
6647,DE,2020,June,Psychostimulants with abuse potential (T43.6),38.0,100,0.088985564563971,39.0
6648,DE,2020,June,Number of Drug Overdose Deaths,476.0,100,0.088985564563971,480.0
6649,DE,2020,June,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",434.0,100,0.088985564563971,439.0
6650,DE,2020,June,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",85.0,100,0.088985564563971,86.0
6651,DE,2020,June,Number of Deaths,10114.0,100,0.088985564563971,
6652,DE,2020,June,Cocaine (T40.5),174.0,100,0.088985564563971,177.0
6653,DE,2020,June,"Synthetic opioids, excl. methadone (T40.4)",400.0,100,0.088985564563971,405.0
6654,DE,2020,March,Number of Drug Overdose Deaths,454.0,100,0.096194955109021,458.0
6655,DE,2020,March,Percent with drugs specified,98.6784140969163,100,0.096194955109021,
6656,DE,2020,March,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",406.0,100,0.096194955109021,411.0
6657,DE,2020,March,"Opioids (T40.0-T40.4,T40.6)",418.0,100,0.096194955109021,423.0
6658,DE,2020,March,Methadone (T40.3),33.0,100,0.096194955109021,34.0
6659,DE,2020,March,"Synthetic opioids, excl. methadone (T40.4)",369.0,100,0.096194955109021,374.0
6660,DE,2020,March,Psychostimulants with abuse potential (T43.6),25.0,100,0.096194955109021,26.0
6661,DE,2020,March,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",81.0,100,0.096194955109021,83.0
6662,DE,2020,March,Number of Deaths,9356.0,100,0.096194955109021,
6663,DE,2020,March,Heroin (T40.1),113.0,100,0.096194955109021,115.0
6664,DE,2020,March,Natural & semi-synthetic opioids (T40.2),52.0,100,0.096194955109021,53.0
6665,DE,2020,March,Cocaine (T40.5),163.0,100,0.096194955109021,165.0
6666,DE,2020,May,Natural & semi-synthetic opioids (T40.2),55.0,100,0.089703976876308,56.0
6667,DE,2020,May,Psychostimulants with abuse potential (T43.6),33.0,100,0.089703976876308,34.0
6668,DE,2020,May,Methadone (T40.3),35.0,100,0.089703976876308,36.0
6669,DE,2020,May,Percent with drugs specified,98.9406779661017,100,0.089703976876308,
6670,DE,2020,May,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",86.0,100,0.089703976876308,87.0
6671,DE,2020,May,Cocaine (T40.5),169.0,100,0.089703976876308,173.0
6672,DE,2020,May,Number of Drug Overdose Deaths,472.0,100,0.089703976876308,476.0
6673,DE,2020,May,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",430.0,100,0.089703976876308,435.0
6674,DE,2020,May,Heroin (T40.1),117.0,100,0.089703976876308,119.0
6675,DE,2020,May,"Opioids (T40.0-T40.4,T40.6)",440.0,100,0.089703976876308,445.0
6676,DE,2020,May,Number of Deaths,10033.0,100,0.089703976876308,
6677,DE,2020,May,"Synthetic opioids, excl. methadone (T40.4)",394.0,100,0.089703976876308,400.0
6678,DE,2020,November,"Synthetic opioids, excl. methadone (T40.4)",385.0,100,0.018859028760019,385.0
6679,DE,2020,November,Natural & semi-synthetic opioids (T40.2),54.0,100,0.018859028760019,55.0
6680,DE,2020,November,Psychostimulants with abuse potential (T43.6),49.0,100,0.018859028760019,50.0
6681,DE,2020,November,Cocaine (T40.5),156.0,100,0.018859028760019,156.0
6682,DE,2020,November,Percent with drugs specified,99.5717344753747,100,0.018859028760019,
6683,DE,2020,November,Number of Drug Overdose Deaths,467.0,100,0.018859028760019,467.0
6684,DE,2020,November,Heroin (T40.1),101.0,100,0.018859028760019,101.0
6685,DE,2020,November,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",87.0,100,0.018859028760019,88.0
6686,DE,2020,November,Methadone (T40.3),38.0,100,0.018859028760019,39.0
6687,DE,2020,November,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",424.0,100,0.018859028760019,424.0
6688,DE,2020,November,Number of Deaths,10605.0,100,0.018859028760019,
6689,DE,2020,November,"Opioids (T40.0-T40.4,T40.6)",431.0,100,0.018859028760019,431.0
6690,DE,2020,October,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",82.0,100,0.028595939376608,83.0
6691,DE,2020,October,"Opioids (T40.0-T40.4,T40.6)",440.0,100,0.028595939376608,441.0
6692,DE,2020,October,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",434.0,100,0.028595939376608,436.0
6693,DE,2020,October,Cocaine (T40.5),168.0,100,0.028595939376608,169.0
6694,DE,2020,October,Psychostimulants with abuse potential (T43.6),51.0,100,0.028595939376608,52.0
6695,DE,2020,October,Heroin (T40.1),110.0,100,0.028595939376608,111.0
6696,DE,2020,October,Methadone (T40.3),37.0,100,0.028595939376608,38.0
6697,DE,2020,October,Percent with drugs specified,99.5789473684211,100,0.028595939376608,
6698,DE,2020,October,Number of Drug Overdose Deaths,475.0,100,0.028595939376608,476.0
6699,DE,2020,October,Number of Deaths,10491.0,100,0.028595939376608,
6700,DE,2020,October,"Synthetic opioids, excl. methadone (T40.4)",398.0,100,0.028595939376608,400.0
6701,DE,2020,October,Natural & semi-synthetic opioids (T40.2),50.0,100,0.028595939376608,51.0
6702,DE,2020,September,Percent with drugs specified,99.3697478991597,100,0.038729666924864,
6703,DE,2020,September,Methadone (T40.3),35.0,100,0.038729666924864,36.0
6704,DE,2020,September,Psychostimulants with abuse potential (T43.6),46.0,100,0.038729666924864,47.0
6705,DE,2020,September,"Opioids (T40.0-T40.4,T40.6)",441.0,100,0.038729666924864,442.0
6706,DE,2020,September,Number of Drug Overdose Deaths,476.0,100,0.038729666924864,477.0
6707,DE,2020,September,Cocaine (T40.5),171.0,100,0.038729666924864,172.0
6708,DE,2020,September,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",80.0,100,0.038729666924864,81.0
6709,DE,2020,September,"Synthetic opioids, excl. methadone (T40.4)",400.0,100,0.038729666924864,402.0
6710,DE,2020,September,Number of Deaths,10328.0,100,0.038729666924864,
6711,DE,2020,September,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",434.0,100,0.038729666924864,436.0
6712,DE,2020,September,Natural & semi-synthetic opioids (T40.2),49.0,100,0.038729666924864,50.0
6713,DE,2020,September,Heroin (T40.1),113.0,100,0.038729666924864,114.0
6714,DE,2021,February,Percent with drugs specified,99.554565701559,100,0.01739886907351,
6715,DE,2021,February,Methadone (T40.3),42.0,100,0.01739886907351,43.0
6716,DE,2021,February,Natural & semi-synthetic opioids (T40.2),46.0,100,0.01739886907351,47.0
6717,DE,2021,February,Psychostimulants with abuse potential (T43.6),53.0,100,0.01739886907351,54.0
6718,DE,2021,February,Heroin (T40.1),84.0,100,0.01739886907351,84.0
6719,DE,2021,February,"Synthetic opioids, excl. methadone (T40.4)",372.0,100,0.01739886907351,372.0
6720,DE,2021,February,"Opioids (T40.0-T40.4,T40.6)",415.0,100,0.01739886907351,415.0
6721,DE,2021,February,Cocaine (T40.5),155.0,100,0.01739886907351,155.0
6722,DE,2021,February,Number of Drug Overdose Deaths,449.0,100,0.01739886907351,449.0
6723,DE,2021,February,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",85.0,100,0.01739886907351,86.0
6724,DE,2021,February,Number of Deaths,11495.0,100,0.01739886907351,
6725,DE,2021,February,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",407.0,100,0.01739886907351,407.0
6726,DE,2021,January,Psychostimulants with abuse potential (T43.6),54.0,100,0.008805917576611,54.0
6727,DE,2021,January,Heroin (T40.1),91.0,100,0.008805917576611,91.0
6728,DE,2021,January,Methadone (T40.3),40.0,100,0.008805917576611,40.0
6729,DE,2021,January,Number of Drug Overdose Deaths,456.0,100,0.008805917576611,456.0
6730,DE,2021,January,Natural & semi-synthetic opioids (T40.2),51.0,100,0.008805917576611,51.0
6731,DE,2021,January,"Opioids (T40.0-T40.4,T40.6)",420.0,100,0.008805917576611,420.0
6732,DE,2021,January,Cocaine (T40.5),147.0,100,0.008805917576611,147.0
6733,DE,2021,January,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",87.0,100,0.008805917576611,87.0
6734,DE,2021,January,Percent with drugs specified,99.3421052631579,100,0.008805917576611,
6735,DE,2021,January,Number of Deaths,11356.0,100,0.008805917576611,
6736,DE,2021,January,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",413.0,100,0.008805917576611,413.0
6737,DE,2021,January,"Synthetic opioids, excl. methadone (T40.4)",373.0,100,0.008805917576611,373.0
6738,DE,2021,March,Methadone (T40.3),42.0,100,0.026021337496747,43.0
6739,DE,2021,March,Psychostimulants with abuse potential (T43.6),52.0,100,0.026021337496747,53.0
6740,DE,2021,March,Heroin (T40.1),83.0,100,0.026021337496747,84.0
6741,DE,2021,March,"Opioids (T40.0-T40.4,T40.6)",422.0,100,0.026021337496747,423.0
6742,DE,2021,March,Number of Deaths,11529.0,100,0.026021337496747,
6743,DE,2021,March,Natural & semi-synthetic opioids (T40.2),47.0,100,0.026021337496747,48.0
6744,DE,2021,March,Number of Drug Overdose Deaths,458.0,100,0.026021337496747,458.0
6745,DE,2021,March,Cocaine (T40.5),157.0,100,0.026021337496747,158.0
6746,DE,2021,March,Percent with drugs specified,99.5633187772926,100,0.026021337496747,
6747,DE,2021,March,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",417.0,100,0.026021337496747,419.0
6748,DE,2021,March,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",86.0,100,0.026021337496747,87.0
6749,DE,2021,March,"Synthetic opioids, excl. methadone (T40.4)",383.0,100,0.026021337496747,385.0
6750,FL,2015,April,Number of Deaths,192268.0,100,0.032246655709738,
6751,FL,2015,April,Percent with drugs specified,74.2896742896743,100,0.032246655709738,
6752,FL,2015,April,Number of Drug Overdose Deaths,2886.0,100,0.032246655709738,2886.0
6753,FL,2015,August,Number of Drug Overdose Deaths,3204.0,100,0.028811919902863,3204.0
6754,FL,2015,August,Number of Deaths,194364.0,100,0.028811919902863,
6755,FL,2015,August,Percent with drugs specified,75.0624219725343,100,0.028811919902863,
6756,FL,2015,December,Percent with drugs specified,75.4474940334129,100,0.036541994987056,
6757,FL,2015,December,Number of Drug Overdose Deaths,3352.0,100,0.036541994987056,3352.0
6758,FL,2015,December,Number of Deaths,194297.0,100,0.036541994987056,
6759,FL,2015,February,Number of Deaths,190591.0,100,0.034104443546652,
6760,FL,2015,February,Number of Drug Overdose Deaths,2824.0,100,0.034104443546652,2824.0
6761,FL,2015,February,Percent with drugs specified,73.6898016997167,100,0.034104443546652,
6762,FL,2015,January,Number of Drug Overdose Deaths,2755.0,100,0.03488925305281,2755.0
6763,FL,2015,January,Number of Deaths,189170.0,100,0.03488925305281,
6764,FL,2015,January,Percent with drugs specified,73.3575317604356,100,0.03488925305281,
6765,FL,2015,July,Number of Deaths,193875.0,100,0.031463571889104,
6766,FL,2015,July,Number of Drug Overdose Deaths,3117.0,100,0.031463571889104,3117.0
6767,FL,2015,July,Percent with drugs specified,74.9759384023099,100,0.031463571889104,
6768,FL,2015,June,Percent with drugs specified,74.8575259805565,100,0.031542968245022,
6769,FL,2015,June,Number of Deaths,193387.0,100,0.031542968245022,
6770,FL,2015,June,Number of Drug Overdose Deaths,2983.0,100,0.031542968245022,2983.0
6771,FL,2015,March,Number of Deaths,191745.0,100,0.033377663042061,
6772,FL,2015,March,Number of Drug Overdose Deaths,2862.0,100,0.033377663042061,2862.0
6773,FL,2015,March,Percent with drugs specified,73.8644304682041,100,0.033377663042061,
6774,FL,2015,May,Number of Deaths,193067.0,100,0.033149114038132,
6775,FL,2015,May,Percent with drugs specified,74.7126436781609,100,0.033149114038132,
6776,FL,2015,May,Number of Drug Overdose Deaths,2958.0,100,0.033149114038132,2958.0
6777,FL,2015,November,Number of Deaths,195311.0,100,0.032768251660173,
6778,FL,2015,November,Number of Drug Overdose Deaths,3340.0,100,0.032768251660173,3340.0
6779,FL,2015,November,Percent with drugs specified,75.1796407185629,100,0.032768251660173,
6780,FL,2015,October,Number of Drug Overdose Deaths,3341.0,100,0.030163753393422,3341.0
6781,FL,2015,October,Number of Deaths,195599.0,100,0.030163753393422,
6782,FL,2015,October,Percent with drugs specified,75.0673451062556,100,0.030163753393422,
6783,FL,2015,September,Number of Drug Overdose Deaths,3270.0,100,0.027678539393225,3270.0
6784,FL,2015,September,Number of Deaths,195097.0,100,0.027678539393225,
6785,FL,2015,September,Percent with drugs specified,75.1376146788991,100,0.027678539393225,
6786,FL,2016,April,Number of Deaths,195883.0,,0.040840705931602,
6787,FL,2016,April,Percent with drugs specified,74.4801512287335,,0.040840705931602,
6788,FL,2016,April,Number of Drug Overdose Deaths,3703.0,,0.040840705931602,3705.0
6789,FL,2016,August,Number of Drug Overdose Deaths,4091.0,,0.051697921946275,4098.0
6790,FL,2016,August,Percent with drugs specified,74.676118308482,,0.051697921946275,
6791,FL,2016,August,Number of Deaths,197300.0,,0.051697921946275,
6792,FL,2016,December,Number of Drug Overdose Deaths,4996.0,,0.047008461523074,5002.0
6793,FL,2016,December,Percent with drugs specified,75.2001601281025,,0.047008461523074,
6794,FL,2016,December,Number of Deaths,199964.0,,0.047008461523074,
6795,FL,2016,February,Number of Deaths,194386.0,,0.038068585186176,
6796,FL,2016,February,Percent with drugs specified,75.1837694795648,,0.038068585186176,
6797,FL,2016,February,Number of Drug Overdose Deaths,3401.0,,0.038068585186176,3401.0
6798,FL,2016,January,Number of Drug Overdose Deaths,3324.0,,0.037665755120995,3324.0
6799,FL,2016,January,Percent with drugs specified,75.6919374247894,,0.037665755120995,
6800,FL,2016,January,Number of Deaths,193810.0,,0.037665755120995,
6801,FL,2016,July,Number of Drug Overdose Deaths,3973.0,,0.04727219124397,3978.0
6802,FL,2016,July,Percent with drugs specified,74.6539139189529,,0.04727219124397,
6803,FL,2016,July,Number of Deaths,196733.0,,0.04727219124397,
6804,FL,2016,June,Number of Drug Overdose Deaths,3843.0,,0.04534500415238,3847.0
6805,FL,2016,June,Percent with drugs specified,74.6812386156649,,0.04534500415238,
6806,FL,2016,June,Number of Deaths,196273.0,,0.04534500415238,
6807,FL,2016,March,Number of Deaths,195215.0,,0.038931434572138,
